"MOLDTECH","2.4"
"MMTC","2.4"
"HPL","2.4"
"DENORA","2.4"
"COCHINSHIP","2.3"
"INDBANK","2.3"
"MTNL","2.3"
"ZEEMEDIA","2.3"
"RELINFRA","2.3"
"HUDCO","2.2"
"IFCI","2.2"
"SKIPPER","2.2"
"KIOCL","2.2"
"DBREALTY","2.2"
"DCXINDIA","2.2"
"MEDANTA","2.0"
"EIHOTEL","2.0"
"VISAKAIND","2.0"
"TIPSINDLTD","2.0"
"SIGACHI","2.0"
"GIPCL","2.0"
"ITDCEM","2.0"
"LODHA","2.0"
"JINDWORLD","2.0"
"SHILPAMED","2.0"
"VOLTAMP","2.0"
"BLKASHYAP","2.0"
"ZOMATO","2.0"
"JKTYRE","2.0"
"XCHANGING","2.0"
"ZUARIIND","2.0"
"POCL","2.0"
"ELECON","2.0"
"PAYTM","2.0"
"SALZERELEC","2.0"
"ICIL","2.0"
"BALAJITELE","2.0"
"NECLIFE","2.0"
"BCLIND","2.0"
"HARDWYN","2.0"
"TFCILTD","2.0"
"GEPIL","2.0"
"HCC","2.0"
"OMAXE","2.0"
"ADANIGREEN","2.0"
"KSL","2.0"
"SANDUMA","2.0"
"ANGELONE","2.0"
"BAJAJHIND","2.0"
"BANCOINDIA","2.0"
"BOMDYEING","2.0"
"JINDALSAW","2.0"
"MANINFRA","2.0"
"MARKSANS","2.0"
"NRBBEARING","2.0"
"PCJEWELLER","2.0"
"PPL","2.0"
"PRESTIGE","2.0"
"THANGAMAYL","2.0"
"WELCORP","2.0"
"ZEEL","1.8"
"ALLSEC","1.6"
"IIFLSEC","1.6"
"ICEMAKE","1.6"
"ADANIPOWER","1.6"
"VEDL","1.0"
"HINDZINC","1.0"
"TATAMTRDVR","1.0"
"TORNTPOWER","1.0"
"EMUDHRA","1.0"
"SMSPHARMA","1.0"
"MOTILALOFS","1.0"
"BBL","1.0"
"TIMETECHNO","1.0"
"ORCHPHARMA","1.0"
"BASML","1.0"
"KIRLOSENG","1.0"
"SJVN","1.0"
"SOBHA","1.0"
"MSTCLTD","1.0"
"RAILTEL","1.0"
"SWANENERGY","1.0"
"IOB","1.0"
"JISLJALEQS","1.0"
"CENTRUM","1.0"
"MONARCH","1.0"
"GRSE","1.0"
"RVNL","1.0"
"MAZDOCK","1.0"
"IRCON","1.0"
"GENESYS","1.0"
"ITI","1.0"
"IBREALEST","1.0"
"NAVKARCORP","1.0"
"GMDCLTD","1.0"
"DISHTV","1.0"
"RKEC","1.0"
"ATGL","1.0"
"FACT","1.0"
"COFFEEDAY","1.0"
"ADANIENSOL","1.0"
"SALASAR","1.0"
"BSE","1.0"
"HBLPOWER","1.0"
"KALYANKJIL","1.0"
"QUICKHEAL","1.0"
"TEXRAIL","1.0"
"HINDMOTORS","1.0"
"DHANI","1.0"
